time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection,yardLine,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber,ep,epa,wp,wpa,half_seconds_remaining,kick_distance,punt_downed,punt_fair_catch,punt_returner_player_name,wind,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,forced_fumble_player_1_player_name
2018-12-30T21:46:29Z,30.58,34.9,5.74,5.4,0.56,NA,NA,punt_received,NA,football,NA,NA,football,73,2018123005,541,left,20.58,"(7:00) P.O'Donnell punts 46 yards to MIN 21, Center-P.Scales. B.Zylstra to MIN 25 for 4 yards (I.Irving).",1,4,6,CHI,Punt,Return,41420,44123,NA,CHI,33,07:00:00,NA,NA,NA,0,7,NA,46,4,42,77,-1.3530538491904736,-0.6074112029746175,0.6927196383476257,-0.018532246351242065,1320,46,0,0,B.Zylstra,NA,0,0,0,NA
2018-12-30T21:51:22Z,98.54,16.39,0.73,0.21,0.27,NA,NA,fair_catch,NA,football,NA,NA,football,89,2018123005,639,right,11.459999999999994,"(5:04) M.Wile punts 56 yards to CHI 12, Center-K.McDermott, fair catch by T.Cohen.",1,4,3,MIN,Punt,Fair Catch,42907,44932,NA,MIN,32,05:04:00,NA,NA,NA,0,7,NA,56,NA,56,42,-0.2552934461273253,0.2718690768815577,0.28398704528808594,0.020423710346221924,1204,56,0,1,T.Cohen,NA,1,0,0,NA
2018-12-30T22:04:01Z,98.01,36.9,3.51,7.14,0.16,NA,NA,fair_catch,NA,football,NA,NA,football,79,2018123005,895,right,11.989999999999995,"(15:00) P.O'Donnell punts 47 yards to MIN 12, Center-P.Scales, fair catch by B.Zylstra.",2,4,7,CHI,Punt,Fair Catch,41420,44123,NA,CHI,41,15:00:00,NA,NA,NA,0,7,NA,47,NA,47,51,-0.9274677291978151,0.02997344988398254,0.7048784494400024,-0.009251594543457031,900,47,0,1,B.Zylstra,NA,1,0,0,NA
2018-12-30T22:07:41Z,43,40.78,2.13,5.26,0.21,NA,NA,punt_received,NA,football,NA,NA,football,80,2018123005,993,left,33,"(13:15) M.Wile punts 65 yards to CHI 32, Center-K.McDermott. T.Cohen to CHI 30 for -2 yards (E.Wilson; K.Brothers). PENALTY on CHI-P.O'Donnell, Unsportsmanlike Conduct, 15 yards, enforced at CHI 30. Bench interfered with the official",2,4,19,MIN,Punt,Return,42907,44932,NA,MIN,3,13:15:00,UNS,CHI 16,15,0,7,NA,65,-2,82,107,-2.7010489786043763,2.311031654011458,0.2255735695362091,0.06982532143592834,795,65,0,0,T.Cohen,NA,0,0,0,NA
2018-12-30T22:33:36Z,20.89,26.45,1.37,0.61,0.14,NA,NA,fair_catch,NA,football,NA,NA,football,83,2018123005,1649,left,10.89,"(3:42) M.Wile punts 48 yards to CHI 12, Center-K.McDermott, fair catch by T.Cohen.",2,4,7,MIN,Punt,Fair Catch,42907,44932,NA,MIN,40,03:42:00,NA,NA,NA,0,13,NA,48,NA,48,70,-0.6206335321767256,0.19291562389116734,0.1292666345834732,-0.001954212784767151,222,48,0,1,T.Cohen,NA,1,0,0,NA
2018-12-30T22:36:47Z,74.01,47.49,0.37,0.02,0.76,NA,NA,fair_catch,NA,football,NA,NA,football,86,2018123005,1737,right,35.989999999999995,"(2:04) P.O'Donnell punts 45 yards to MIN 36, Center-P.Scales, fair catch by B.Zylstra.",2,4,3,CHI,Punt,Fair Catch,41420,44123,NA,CHI,19,02:04:00,NA,NA,NA,0,13,NA,45,NA,45,29,-0.9051361123565584,-0.5766047746874392,0.8653827905654907,-0.022162586450576782,124,45,0,1,B.Zylstra,NA,0,0,0,NA
2018-12-30T23:10:56Z,102.26,43.69,2.88,5.54,0.18,NA,NA,fair_catch,NA,football,NA,NA,football,81,2018123005,2386,right,7.739999999999995,"(9:33) P.O'Donnell punts 37 yards to MIN 8, Center-P.Scales, fair catch by B.Zylstra.",3,4,7,CHI,Punt,Fair Catch,41420,44123,NA,MIN,45,09:33:00,NA,NA,NA,3,13,NA,37,NA,37,65,-0.170627748593688,-0.2797119067981839,0.818366289138794,-0.008891135454177856,1473,37,0,1,B.Zylstra,NA,1,0,0,NA
2018-12-30T18:07:33Z,91.75,6.44,4,10.6,0.33,NA,NA,fair_catch,NA,football,NA,NA,football,69,2018123006,217,right,18.25,"(11:22) R.Allen punts 33 yards to NYJ 17, Center-J.Cardona, fair catch by A.Roberts.",1,4,7,NE,Punt,Fair Catch,40437,35527,NA,NA,50,11:22:00,NA,NA,NA,0,0,NA,33,NA,33,60,0.1373234107159078,-0.41739513678476214,0.49615970253944397,0.021550029516220093,1582,33,0,1,A.Roberts,2,1,0,0,NA
2018-12-30T18:12:41Z,43.65,20.4,2.83,13.96,0.36,NA,NA,punt_received,NA,football,NA,NA,football,77,2018123006,303,left,33.65,"(10:26) L.Edwards punts 51 yards to NE 33, Center-T.Hennessy. J.Edelman to NE 41 for 8 yards (T.Cannon).",1,4,11,NYJ,Punt,Return,43524,34683,NA,NYJ,16,10:26:00,NA,NA,NA,0,0,NA,51,8,43,94,-2.399286848027259,-0.014307617675513029,0.4181564152240753,0.00927022099494934,1526,51,0,0,J.Edelman,2,0,0,0,NA
2018-12-30T18:24:31Z,87.01,13.86,5.19,9.48,0.61,NA,NA,fair_catch,NA,football,NA,NA,football,48,2018123006,572,right,22.989999999999995,"S.Gostkowski kicks 43 yards from NE 35 to NYJ 22, fair catch by C.Herndon.",1,0,0,NE,Kickoff,Fair Catch,30932,46176,NA,NE,35,05:16:00,NA,NA,NA,7,0,NA,43,NA,43,45,0.8807511869817972,-0.39281149953603745,0.3021743893623352,-0.0015711188316345215,1216,43,0,0,NA,2,0,0,0,NA
2018-12-30T19:37:49Z,39.42,33.35,5.18,3.67,0.65,NA,NA,punt_received,NA,football,NA,NA,football,80,2018123006,2025,left,29.42,"(13:22) L.Edwards punts 47 yards to NE 30, Center-T.Hennessy. J.Edelman to NE 28 for -2 yards (T.Cannon).",3,4,10,NYJ,Punt,Return,43524,34683,NA,NYJ,23,13:22:00,NA,NA,NA,21,3,NA,47,-2,49,87,-2.175306831486523,0.5088001429103315,0.05290471389889717,-0.004913497716188431,1702,47,0,0,J.Edelman,2,0,0,0,NA
2018-12-30T19:44:25Z,70.84,49.86,6.01,5.1,0.77,NA,NA,punt_received,NA,football,NA,NA,football,71,2018123006,2157,right,39.16,"(12:29) R.Allen punts 43 yards to NYJ 39, Center-J.Cardona. A.Roberts pushed ob at NYJ 39 for no gain (M.Slater).",3,4,20,NE,Punt,Return,40437,35527,NA,NE,18,12:29:00,NA,NA,NA,21,3,NA,43,0,43,28,-2.0424146112054586,0.2540547037497163,0.9212267398834229,-0.006115838885307312,1649,43,0,0,A.Roberts,2,0,0,0,NA
2018-12-30T20:12:36Z,97.14,50.76,4.1,4.47,0.57,NA,NA,fair_catch,NA,football,NA,NA,football,77,2018123006,2774,right,12.86,"(1:20) R.Allen punts 44 yards to NYJ 13, Center-J.Cardona, fair catch by A.Roberts. PENALTY on NYJ-B.Skrine, Offensive Holding, 6 yards, enforced at NYJ 13.",3,4,1,NE,Punt,Fair Catch,40437,35527,NA,NE,43,01:20:00,OH,NYJ 41,6,28,3,NA,44,NA,50,53,0.24180456972680986,-0.2503662066301331,0.9989715814590454,-0.0022314905654639006,980,44,0,1,A.Roberts,2,1,0,0,NA
2018-12-30T20:51:18Z,99.48,9.73,2.22,3.2,0.37,NA,NA,fair_catch,NA,football,NA,NA,football,78,2018123006,3725,right,10.519999999999996,"(2:22) L.Edwards punts 47 yards to NE 10, Center-T.Hennessy, fair catch by J.Edelman.",4,4,5,NYJ,Punt,Fair Catch,43524,34683,NA,NYJ,43,02:22:00,NA,NA,NA,38,3,NA,47,NA,47,53,0.030353261157870293,-0.3523929985240102,6.550623220391572e-5,2.2112595615908504e-5,142,47,0,1,J.Edelman,2,1,0,0,NA
2018-12-30T20:56:48Z,62.39,48.18,9.35,3.46,1.06,NA,NA,punt_land,NA,football,NA,NA,football,70,2018123006,3832,left,47.61,"(:35) R.Allen punts 39 yards to NE 45, Center-J.Cardona, downed by NE-R.Humber.",4,4,14,NE,Punt,Downed,40437,NA,NA,NE,6,00:35:00,NA,NA,NA,38,3,NA,39,NA,39,104,-0.6259534037671983,-1.076248889148701,0.9998815059661865,6.799674520152621e-5,35,39,1,0,NA,2,0,0,0,NA
2018-12-30T18:25:35Z,98.6,11.5,4.38,2.44,0.46,NA,NA,fair_catch,NA,football,NA,NA,football,73,2018123007,586,right,11.400000000000006,"(7:05) T.Morstead punts 31 yards to CAR 11, Center-Z.Wood, fair catch by D.Moore.",1,4,9,NO,Punt,Fair Catch,34615,46093,NA,CAR,42,07:05:00,NA,NA,NA,0,7,NA,31,NA,31,68,0.2532283579930663,-0.3792444742284715,0.3723342716693878,-0.006142526865005493,1325,31,0,1,D.Moore,NA,1,0,0,NA
2018-12-30T19:23:03Z,52.04,39.76,6.89,0.11,1.24,NA,NA,punt_land,NA,football,NA,NA,football,81,2018123007,1894,left,42.04,"(1:40) T.Morstead punts 48 yards to CAR 30, Center-Z.Wood, downed by NO-V.Biegel.",2,4,13,NO,Punt,Downed,34615,NA,NA,NO,22,01:40:00,NA,NA,NA,0,20,NA,48,NA,48,88,-0.5861641098745167,-0.9036302845925093,0.04400884732604027,0.022916797548532486,100,48,1,0,NA,NA,0,0,0,NA
2018-12-30T19:47:10Z,86.93,23.62,0.96,0.6,0.09,NA,NA,fair_catch,NA,football,NA,NA,football,79,2018123007,2290,right,23.069999999999993,"(12:14) T.Morstead punts 32 yards to CAR 24, Center-Z.Wood, fair catch by D.Moore.",3,4,4,NO,Punt,Fair Catch,34615,46093,NA,NO,44,12:14:00,NA,NA,NA,0,23,NA,32,NA,32,54,0.0330602927133441,-0.8889433643780649,0.02634197659790516,-0.02328127808868885,1634,32,0,1,D.Moore,NA,0,0,0,NA
2018-12-30T19:57:02Z,71.66,6.35,5.57,3.12,0.67,NA,NA,punt_land,NA,football,NA,NA,football,73,2018123007,2468,right,38.34,"(9:03) T.Morstead punts 54 yards to CAR 23, Center-Z.Wood, downed by NO.",3,4,7,NO,Punt,Downed,34615,NA,NA,NO,23,09:03:00,NA,NA,NA,0,23,NA,54,NA,54,33,-1.5224812664091587,0.7519710133783519,0.00723249651491642,-0.0044167134910821915,1443,54,1,0,NA,NA,0,0,0,NA
2018-12-30T20:01:54Z,35.98,8.71,5.42,4.78,0.72,NA,NA,punt_received,NA,football,NA,NA,football,78,2018123007,2554,left,25.979999999999997,"(7:34) M.Palardy punts 51 yards to NO 26, Center-J.Jansen. T.Lewis to NO 28 for 2 yards (M.Haynes; C.Jones).",3,4,10,CAR,Punt,Return,42098,43948,NA,CAR,23,07:34:00,NA,NA,NA,0,23,NA,51,2,49,87,-2.0226746387779713,0.24417497916147113,0.9973875880241394,-0.008562141098082066,1354,51,0,0,T.Lewis,NA,0,0,0,NA
2018-12-30T21:00:06Z,93.81,41.26,6.98,4.71,0.87,NA,NA,punt_received,NA,football,NA,NA,football,77,2018123007,3882,right,16.189999999999998,"(2:00) M.Palardy punts 57 yards to NO 16, Center-J.Jansen. T.Lewis to NO 32 for 16 yards (A.Smith).",4,4,8,CAR,Punt,Return,42098,43948,NA,CAR,27,02:00:00,NA,NA,NA,14,33,NA,57,16,41,37,-0.9302162346430123,-0.5520229863468558,0.9990866184234619,-2.458210801705718e-4,120,57,0,0,T.Lewis,NA,0,0,0,NA
2018-12-30T18:14:47Z,95.98,14.33,0.51,0.19,0.05,NA,NA,fair_catch,NA,football,NA,NA,football,76,2018123008,394,right,14.019999999999996,"(8:17) C.Jones punts 33 yards to NYG 14, Center-L.Ladouceur, fair catch by C.Coleman.",1,4,12,DAL,Punt,Fair Catch,38138,43304,NA,NYG,47,08:17:00,NA,NA,NA,0,0,NA,33,NA,33,63,-0.46382432663813233,-0.06458278559148312,0.4701988995075226,-0.00401034951210022,1397,33,0,1,C.Coleman,2,1,0,0,NA
2018-12-30T18:37:37Z,76.17,5.1,6.23,3.29,0.75,NA,NA,fair_catch,NA,football,NA,NA,football,80,2018123008,951,right,33.83,"(14:56) R.Dixon punts 45 yards to DAL 35, Center-Z.DeOssie, fair catch by T.Austin.",2,4,14,NYG,Punt,Fair Catch,43517,39954,NA,NYG,20,14:56:00,NA,NA,NA,0,0,NA,45,NA,45,30,-1.998693650122732,0.582488430198282,0.4435252249240875,0.04092404246330261,896,45,0,1,T.Austin,2,0,0,0,NA
2018-12-30T18:55:14Z,69.66,9.06,7.76,3.23,0.89,NA,NA,punt_land,NA,football,NA,NA,football,67,2018123008,1518,right,40.34,"(7:23) R.Dixon punts 49 yards to DAL 25, Center-Z.DeOssie, out of bounds.",2,4,9,NYG,Punt,Out of Bounds,43517,NA,NA,NYG,26,07:23:00,NA,NA,NA,0,7,NA,49,NA,49,36,-1.2205176474526525,0.1149861472658813,0.24814675748348236,0.026325002312660217,443,49,0,0,NA,2,0,0,1,NA
2018-12-30T19:40:55Z,45.77,7.09,4.43,9.1,0.55,NA,NA,punt_received,NA,football,NA,NA,football,82,2018123008,2319,left,35.77,"(13:24) C.Jones punts 45 yards to NYG 36, Center-L.Ladouceur. C.Coleman to DAL 45 for 19 yards (J.Olawale).",3,4,16,DAL,Punt,Return,38138,43304,NA,DAL,19,13:24:00,NA,NA,NA,7,14,NA,45,19,26,91,-2.468667899724096,-0.9073056811466813,0.6491662263870239,0.007436990737915039,1704,45,0,0,C.Coleman,2,0,0,0,NA
2018-12-30T20:14:27Z,91.45,33.93,4.3,2.32,0.37,NA,NA,fair_catch,NA,football,NA,NA,football,79,2018123008,3154,right,18.549999999999997,"(15:00) C.Jones punts 38 yards to NYG 19, Center-L.Ladouceur, fair catch by C.Coleman.",4,4,11,DAL,Punt,Fair Catch,38138,43304,NA,DAL,43,15:00:00,NA,NA,NA,18,21,NA,38,NA,38,53,-0.771769015584141,0.09315207973122597,0.5697317123413086,0.02301904559135437,900,38,0,1,C.Coleman,2,1,0,0,NA
2018-12-30T21:33:05Z,99.85,12.56,2.45,4.15,0.25,NA,NA,fair_catch,NA,football,NA,NA,football,80,2018123009,290,right,10.150000000000006,"(8:52) (Punt formation) J.Berry punts 40 yards to CIN 10, Center-K.Canaday, fair catch by A.Erickson. PENALTY on PIT-K.Canaday, Offensive Holding, 10 yards, enforced at CIN 10.",1,4,6,PIT,Punt,Fair Catch,42333,43663,NA,NA,50,08:52:00,OH,PIT 57,-10,0,0,NA,40,NA,30,60,0.11175150237977505,-0.5517980614677072,0.49748900532722473,0.022795945405960083,1432,40,0,1,A.Erickson,9,1,0,0,NA
2018-12-30T21:38:43Z,30.66,12.05,6.03,7.8,0.64,NA,NA,fair_catch,NA,football,NA,NA,football,77,2018123009,390,left,20.66,"(6:44) (Punt formation) K.Huber punts 50 yards to PIT 21, Center-C.Harris, fair catch by R.Switzer.",1,4,1,CIN,Punt,Fair Catch,34593,44946,NA,CIN,29,06:44:00,NA,NA,NA,0,0,NA,50,NA,50,81,-0.8314604628831148,-0.10968168405815959,0.4426800012588501,0.015189647674560547,1304,50,0,1,R.Switzer,9,0,0,0,NA
2018-12-30T21:43:31Z,74.14,28.31,3.45,3.24,0.47,NA,NA,punt_land,NA,football,NA,NA,football,81,2018123009,483,right,35.86,"(5:20) (Punt formation) J.Berry punts 48 yards to CIN 29, Center-K.Canaday, downed by PIT-T.Matakevich. PENALTY on CIN-C.Fejedelem, Illegal Block Above the Waist, 10 yards, enforced at CIN 29.",1,4,8,PIT,Punt,Downed,42333,NA,NA,PIT,23,05:20:00,IBW,CIN 42,10,0,0,NA,48,NA,58,33,-1.6707385848276317,1.3002386316657066,0.46269363164901733,0.05185362696647644,1220,48,1,0,NA,9,0,0,0,NA
2018-12-30T22:00:11Z,19,15.4,3.81,5.28,0.55,NA,NA,punt_received,NA,football,NA,NA,football,74,2018123009,756,left,9,"(1:07) (Punt formation) K.Huber punts 52 yards to PIT 8, Center-C.Harris. R.Switzer to PIT 18 for 10 yards (C.Worley).",1,4,18,CIN,Punt,Return,34593,44946,NA,CIN,40,01:07:00,NA,NA,NA,0,0,NA,52,10,42,70,-1.03486992046237,0.3279734677635133,0.4544070065021515,0.011094838380813599,967,52,0,0,R.Switzer,9,1,0,0,NA
2018-12-30T22:16:56Z,26.95,27.97,2.46,0.83,0.25,NA,NA,punt_received,NA,football,NA,NA,football,74,2018123009,1176,left,16.95,"(8:54) (Punt formation) J.Berry punts 30 yards to CIN 17, Center-K.Canaday. A.Erickson to CIN 18 for 1 yard (Te.Edmunds, C.Sutton).",2,4,14,PIT,Punt,Return,42333,43663,NA,CIN,47,08:54:00,NA,NA,NA,0,7,NA,30,1,29,57,-0.07352726627141237,-0.40884237131103873,0.2689441442489624,0.01918351650238037,534,30,0,0,A.Erickson,9,1,0,0,NA
2018-12-30T23:04:40Z,65.36,36.84,5.93,3.09,0.71,NA,NA,fair_catch,NA,football,NA,NA,football,73,2018123009,1968,right,44.64,"(13:38) (Punt formation) K.Huber punts 43 yards to PIT 45, Center-C.Harris, fair catch by R.Switzer.",3,4,15,CIN,Punt,Fair Catch,34593,44946,NA,CIN,12,13:38:00,NA,NA,NA,3,10,NA,43,NA,43,22,-2.8139435471966863,0.00875491346232593,0.6370581984519958,0.022851258516311646,1718,43,0,1,R.Switzer,9,0,0,0,NA
2018-12-30T23:10:40Z,27.92,7.6,5.87,2.65,0.68,NA,NA,punt_land,NA,football,NA,NA,football,74,2018123009,2071,left,17.92,"(12:08) (Punt formation) J.Berry punts 37 yards to CIN 14, Center-K.Canaday, out of bounds.",3,4,6,PIT,Punt,Out of Bounds,42333,NA,NA,PIT,49,12:08:00,NA,NA,NA,3,10,NA,37,NA,37,61,0.07138866535387933,-0.07462309184484184,0.26924288272857666,0.00853949785232544,1628,37,0,0,NA,9,1,0,1,NA
2018-12-30T23:16:11Z,69.34,24.59,2.91,0.12,0.91,NA,NA,punt_received,NA,football,NA,NA,football,66,2018123009,2252,right,40.66,"(8:21) (Punt formation) K.Huber punts 35 yards to PIT 41, Center-C.Harris. R.Switzer to PIT 47 for 6 yards (C.Harris).",3,4,21,CIN,Punt,Return,34593,44946,NA,CIN,24,08:21:00,NA,NA,NA,3,10,NA,35,6,29,34,-1.9562127934768796,-0.9065219783224165,0.6490602493286133,0.018596112728118896,1401,35,0,0,R.Switzer,9,0,0,0,NA
2018-12-30T23:21:11Z,24.33,20.34,2.14,6.31,0.24,NA,NA,fair_catch,NA,football,NA,NA,football,77,2018123009,2354,left,14.329999999999998,"(6:52) (Punt formation) J.Berry punts 34 yards to CIN 14, Center-K.Canaday, fair catch by A.Erickson. PENALTY on PIT-D.Heyward-Bey, Illegal Block Above the Waist, 10 yards, enforced at CIN 14.",3,4,5,PIT,Punt,Fair Catch,42333,43663,NA,CIN,48,06:52:00,IBW,PIT 88,-10,3,10,NA,34,NA,24,58,0.27246637898497283,-0.8903838617261499,0.2622918486595154,-0.047119975090026855,1312,34,0,1,A.Erickson,9,1,0,0,NA
2018-12-30T23:27:26Z,86.28,36.62,7.36,3.37,0.72,NA,NA,punt_received,NA,football,NA,NA,football,77,2018123009,2477,right,23.72,"(5:30) (Punt formation) K.Huber punts 50 yards to PIT 22, Center-C.Harris. R.Switzer to PIT 26 for 4 yards (M.Walton, C.Fejedelem).",3,4,6,CIN,Punt,Return,34593,44946,NA,CIN,28,05:30:00,NA,NA,NA,3,10,NA,50,4,46,38,-1.4911990067921579,0.04688154091127217,0.6998435854911804,0.011964917182922363,1230,50,0,0,R.Switzer,9,0,0,0,NA
2018-12-30T23:36:47Z,87.76,22.87,6.98,5.27,0.89,NA,NA,fair_catch,NA,football,NA,NA,football,76,2018123009,2752,right,22.239999999999995,"(1:01) (Punt formation) K.Huber punts 48 yards to PIT 23, Center-C.Harris, fair catch by R.Switzer.",3,4,2,CIN,Punt,Fair Catch,34593,44946,NA,CIN,29,01:01:00,NA,NA,NA,10,10,NA,48,NA,48,39,-1.0428740875795484,0.08263123454526067,0.38984382152557373,0.04726463556289673,961,48,0,1,R.Switzer,9,0,0,0,NA
2018-12-30T18:05:18Z,19.28,16.8,2.2,9.13,0.64,NA,NA,punt_received,NA,football,NA,NA,football,77,2018123010,125,left,9.280000000000001,"(14:13) B.Anger punts 59 yards to ATL 8, Center-G.Sanborn. J.Hardy to ATL 24 for 16 yards (G.Sanborn; J.Rodgers).",1,4,5,TB,Punt,Return,38600,42450,NA,TB,33,14:13:00,NA,NA,NA,0,0,NA,59,16,43,77,-0.653174901381135,0.0652097831480205,0.4986433982849121,0.007649660110473633,1753,59,0,0,J.Hardy,5,0,0,0,NA
2018-12-30T18:11:33Z,104.18,49.91,3.99,6.33,0.42,NA,NA,punt_land,NA,football,NA,NA,football,75,2018123010,359,right,5.819999999999993,"(10:24) M.Bosher punts 43 yards to TB 7, Center-J.Condo, out of bounds.",1,4,8,ATL,Punt,Out of Bounds,37267,NA,NA,NA,50,10:24:00,NA,NA,NA,0,0,NA,43,NA,43,60,-0.5344707360491157,0.3224006062373519,0.4719814658164978,-0.003075897693634033,1524,43,0,0,NA,5,1,0,1,NA
2018-12-30T18:32:15Z,87.6,15.93,2.47,0.4,0.25,NA,NA,fair_catch,NA,football,NA,NA,football,82,2018123010,823,right,22.400000000000006,"(2:12) M.Bosher punts 49 yards to TB 21, Center-J.Condo, fair catch by A.Humphries.",1,4,1,ATL,Punt,Fair Catch,37267,43010,NA,ATL,30,02:12:00,NA,NA,NA,7,0,NA,49,NA,49,40,-0.76460688887164,-0.1578376335091889,0.25101038813591003,0.009768933057785034,1032,49,0,1,A.Humphries,5,0,0,0,NA
2018-12-30T18:41:34Z,97.11,23.75,3.18,4.89,0.46,NA,NA,fair_catch,NA,football,NA,NA,football,76,2018123010,1005,right,12.89,"(14:19) B.Anger punts 41 yards to ATL 13, Center-G.Sanborn, fair catch by J.Hardy.",2,4,1,TB,Punt,Fair Catch,38600,42450,NA,TB,46,14:19:00,NA,NA,NA,7,0,NA,41,NA,41,56,0.37907295394688845,-0.44557425333186984,0.7237557768821716,-0.004024207592010498,859,41,0,1,J.Hardy,5,1,0,0,NA
2018-12-30T18:44:26Z,49.68,46.9,5.6,2.32,0.53,NA,NA,punt_muffed,NA,football,NA,NA,football,75,2018123010,1091,left,39.68,"(12:50) M.Bosher punts 40 yards to TB 39, Center-J.Condo. A.Humphries MUFFS catch, and recovers at TB 40. A.Humphries ran ob at TB 47 for 7 yards (R.Gage).",2,4,2,ATL,Punt,Muffed,37267,43010,NA,ATL,21,12:50:00,NA,NA,NA,7,0,NA,40,7,32,89,-1.6147212963551283,-0.9611174347810447,0.24249891936779022,-0.02198140323162079,770,40,0,0,A.Humphries,5,0,0,0,NA
2018-12-30T19:01:15Z,20.31,36.34,6.8,8.55,0.67,NA,NA,punt_received,NA,football,NA,NA,football,82,2018123010,1497,left,10.309999999999999,"(5:17) M.Bosher punts 56 yards to TB 10, Center-J.Condo. A.Humphries to TB 12 for 2 yards (J.Bethel).",2,4,24,ATL,Punt,Return,37267,43010,NA,ATL,34,05:17:00,NA,NA,NA,10,0,NA,56,2,54,76,-0.8229436241090298,0.7091119999531657,0.1700970083475113,0.01664881408214569,317,56,0,0,A.Humphries,5,1,0,0,NA
2018-12-30T19:06:48Z,89.05,5.4,6.91,4.11,0.83,NA,NA,punt_received,NA,football,NA,NA,football,77,2018123010,1621,right,20.950000000000003,"(3:08) B.Anger punts 58 yards to ATL 18, Center-G.Sanborn. J.Hardy to ATL 30 for 12 yards (G.Sanborn).",2,4,3,TB,Punt,Return,38600,42450,NA,TB,24,03:08:00,NA,NA,NA,10,0,NA,58,12,46,34,-1.1145349217113107,-0.19083201803732663,0.7890658378601074,-0.006600603461265564,188,58,0,0,J.Hardy,5,0,0,0,NA
2018-12-30T19:12:49Z,16.39,32.13,6.22,3.04,0.72,NA,NA,punt_land,NA,football,NA,NA,football,80,2018123010,1761,left,6.390000000000001,"(1:55) M.Bosher punts 57 yards to end zone, Center-J.Condo, Touchback. PENALTY on ATL-J.Condo, Offensive Holding, 10 yards, enforced at TB 20.",2,4,8,ATL,Punt,Touchback,37267,NA,NA,ATL,43,01:55:00,OH,ATL 46,-10,10,0,NA,57,NA,27,67,-0.2432477717520669,-1.0370367435971275,0.18131406605243683,-0.023446455597877502,115,NA,0,0,NA,5,0,0,0,NA
2018-12-30T20:28:01Z,84.55,51.13,3.14,4.4,0.38,NA,NA,fair_catch,NA,football,NA,NA,football,80,2018123010,3345,right,25.450000000000003,"(14:57) B.Anger punts 44 yards to ATL 25, Center-G.Sanborn, fair catch by J.Hardy.",4,4,4,TB,Punt,Fair Catch,38600,42450,NA,TB,31,14:57:00,NA,NA,NA,20,24,NA,44,NA,44,41,-0.8114555249921978,-0.0922753089107573,0.27880221605300903,0.01551973819732666,897,44,0,1,J.Hardy,5,0,0,0,NA
2018-12-31T02:13:23Z,94.68,8.34,5.6,5.77,0.74,NA,NA,punt_land,NA,football,NA,NA,football,74,2018123011,1277,right,15.319999999999993,"(7:00) (Punt formation) B.Kern punts 56 yards to IND 6, Center-B.Brinkley, downed by TEN.",2,4,3,TEN,Punt,Downed,33338,NA,NA,TEN,38,07:00:00,NA,NA,NA,0,14,NA,56,NA,56,48,-0.47413494857028127,0.5547907447908074,0.1320847123861313,0.005601420998573303,420,56,1,0,NA,4,1,0,0,NA
2018-12-31T02:21:43Z,32.98,3.5,6.98,2.35,0.78,NA,NA,punt_land,NA,football,NA,NA,football,74,2018123011,1435,left,22.979999999999997,"(5:10) (Punt formation) R.Sanchez punts 51 yards to TEN 15, Center-L.Rhodes. A.Jackson MUFFS catch, RECOVERED by IND-C.Milton at TEN 9. C.Milton to TEN 9 for no gain (A.Jackson).",2,4,1,IND,Punt,Muffed,45153,44830,NA,IND,34,05:10:00,NA,NA,NA,7,14,NA,57,NA,57,76,-0.29029404697939754,5.3025433522998355,0.72439044713974,0.10653352737426758,310,57,0,0,A.Jackson,4,1,0,0,NA
2018-12-31T02:21:44Z,26.06,3.06,5.58,1.79,0.62,NA,NA,punt_muffed,NA,football,NA,NA,football,84,2018123011,1435,left,16.06,"(5:10) (Punt formation) R.Sanchez punts 51 yards to TEN 15, Center-L.Rhodes. A.Jackson MUFFS catch, RECOVERED by IND-C.Milton at TEN 9. C.Milton to TEN 9 for no gain (A.Jackson).",2,4,1,IND,Punt,Muffed,45153,44830,NA,IND,34,05:10:00,NA,NA,NA,7,14,NA,57,NA,57,76,-0.29029404697939754,5.3025433522998355,0.72439044713974,0.10653352737426758,310,57,0,0,A.Jackson,4,1,0,0,NA
2018-12-31T02:21:44Z,24.88,2.99,4.94,2.34,0.58,NA,NA,punt_received,NA,football,NA,NA,football,86,2018123011,1435,left,14.879999999999999,"(5:10) (Punt formation) R.Sanchez punts 51 yards to TEN 15, Center-L.Rhodes. A.Jackson MUFFS catch, RECOVERED by IND-C.Milton at TEN 9. C.Milton to TEN 9 for no gain (A.Jackson).",2,4,1,IND,Punt,Muffed,45153,44830,NA,IND,34,05:10:00,NA,NA,NA,7,14,NA,57,NA,57,76,-0.29029404697939754,5.3025433522998355,0.72439044713974,0.10653352737426758,310,57,0,0,A.Jackson,4,1,0,0,NA
